id,component,pred_delta_theta,true_delta_theta,error,cos_similarity
SRP-plant-Zea.mays._X14661,2,0.015453915327898733,0.011800519480519482,0.0036533958473792504,0.9457455505599821
SRP-plant-Zea.mays._X14661,3,0.019263989598734793,0.01921194805194805,5.204154678674355e-05,0.9457455505599821
SRP-plant-Zea.mays._X14661,4,0.003715848813399511,0.003524155844155845,0.00019169296924366605,0.9457455505599821
SRP-fungal-Kluy.walt._AADM01000319,1,0.023681439302199514,0.018266107055961076,0.005415332246238438,0.9483842606114133
SRP-fungal-Kluy.walt._AADM01000319,2,0.01576988645798044,0.021014209245742092,-0.005244322787761654,0.9483842606114133
SRP-fungal-Kluy.walt._AADM01000319,3,0.01950850090193006,0.020762579075425787,-0.001254078173495727,0.9483842606114133
SRP-fungal-Kluy.walt._AADM01000319,4,0.003212405250649906,0.0009322627737226293,0.002280142476927277,0.9483842606114133
SRP-archael-Halo.volc._AF395888,1,0.024098030132780064,0.03340169934640523,-0.009303669213625167,0.9752714112419395
SRP-archael-Halo.volc._AF395888,2,0.01511411516665386,0.008253071895424836,0.006861043271229024,0.9752714112419395
SRP-archael-Halo.volc._AF395888,3,0.019111165128961195,0.019518692810457518,-0.00040752768149632246,0.9752714112419395
SRP-archael-Halo.volc._AF395888,4,0.004018651817805239,0.0025639215686274496,0.0014547302491777895,0.9752714112419395
SRP-animal-Homo.sapi._X01037,1,0.02386409920582927,0.030043377926421404,-0.006179278720592134,0.9929439970570946
SRP-animal-Homo.sapi._X01037,2,0.01538704705113798,0.010521872909698995,0.004865174141438985,0.9929439970570946
SRP-animal-Homo.sapi._X01037,3,0.019220647674045372,0.0191238127090301,9.683496501527306e-05,0.9929439970570946
SRP-animal-Homo.sapi._X01037,4,0.0038041839604965252,0.003608561872909698,0.00019562208758682744,0.9929439970570946
SRP-protozoan-Phyt.soja._GSP-67593,1,0.02350352484098228,0.024661111111111113,-0.0011575862701288311,0.9808899362607129
SRP-protozoan-Phyt.soja._GSP-67593,2,0.015784840313306816,0.014663492063492062,0.0011213482498147534,0.9808899362607129
SRP-protozoan-Phyt.soja._GSP-67593,3,0.019362101765234077,0.019093650793650795,0.0002684509715832825,0.9808899362607129
SRP-protozoan-Phyt.soja._GSP-67593,4,0.003530849534768404,0.004019047619047618,-0.00048819808427921427,0.9808899362607129
SRP-animal-Phak.pach._GSP-170000-1,1,0.02412195151799659,0.03326,-0.009138048482003409,0.9194208179569803
SRP-animal-Phak.pach._GSP-170000-1,2,0.015141778029956216,0.008391428571428572,0.006750349458527644,0.9194208179569803
SRP-animal-Phak.pach._GSP-170000-1,3,0.019166229052329255,0.019552857142857143,-0.00038662809052788724,0.9194208179569803
SRP-animal-Phak.pach._GSP-170000-1,4,0.003901651889116292,0.002501428571428572,0.0014002233176877202,0.9194208179569803
SRP-fungal-Schi.japo._GSP-402676,1,0.02361591597367907,0.030052645914396887,-0.006436729940717818,0.9668470288882577
SRP-fungal-Schi.japo._GSP-402676,2,0.015594842294483895,0.009735252918287939,0.0058595893761959564,0.9668470288882577
SRP-fungal-Schi.japo._GSP-402676,3,0.01923931132681916,0.018194474708171204,0.0010448366186479562,0.9668470288882577
SRP-fungal-Schi.japo._GSP-402676,4,0.0037810623164321383,0.005556575875486381,-0.0017755135590542424,0.9668470288882577
SRP-small_bacterial-Lact.lact._AM406671,1,0.022307333725319345,0.03475333333333334,-0.012445999608013993,0.974465863059645
SRP-small_bacterial-Lact.lact._AM406671,2,0.016624066763003677,0.002273333333333335,0.014350733429670342,0.974465863059645
SRP-small_bacterial-Lact.lact._AM406671,3,0.01925854150233762,0.013636666666666663,0.005621874835670957,0.974465863059645
SRP-small_bacterial-Lact.lact._AM406671,4,0.003825165641852129,0.01481,-0.010984834358147871,0.974465863059645
SRP-small_bacterial-Trop.whip._AE014184,1,0.02302050027406082,0.03873449438202247,-0.015713994107961652,0.8914863874566545
SRP-small_bacterial-Trop.whip._AE014184,2,0.01606367936879175,0.00041393258426966357,0.01564974678452209,0.8914863874566545
SRP-small_bacterial-Trop.whip._AE014184,3,0.019248694885000146,0.015094606741573032,0.004154088143427114,0.8914863874566545
SRP-small_bacterial-Trop.whip._AE014184,4,0.003799801029899,0.011496179775280897,-0.007696378745381897,0.8914863874566545
SRP-long_bacterial-Stap.aure._CP000255,1,0.02291104425108297,0.02086296296296296,0.0020480812881200072,0.9968955021389245
SRP-long_bacterial-Stap.aure._CP000255,2,0.016366990270126384,0.016540740740740745,-0.00017375047061436028,0.9968955021389245
SRP-long_bacterial-Stap.aure._CP000255,3,0.01950929847691958,0.017825925925925926,0.001683372550993656,0.9968955021389245
SRP-long_bacterial-Stap.aure._CP000255,4,0.0032604358225181047,0.006922222222222222,-0.0036617863997041172,0.9968955021389245
SRP-animal-Homo.sapi._BF908765,1,0.023653578750394984,0.02985,-0.006196421249605018,0.9562290871147271
SRP-animal-Homo.sapi._BF908765,2,0.015566530840338405,0.010307142857142858,0.005259387983195547,0.9562290871147271
SRP-animal-Homo.sapi._BF908765,3,0.019240321002306538,0.018689285714285714,0.0005510352880208243,0.9562290871147271
SRP-animal-Homo.sapi._BF908765,4,0.0037765153983640295,0.004532142857142854,-0.0007556274587788249,0.9562290871147271
SRP-plant-Zea.mays._CB179518,1,0.0236441589718369,0.027060358306188925,-0.0034161993343520235,0.9914009730626449
SRP-plant-Zea.mays._CB179518,2,0.015625828666117624,0.012801172638436482,0.002824656027681142,0.9914009730626449
SRP-plant-Zea.mays._CB179518,3,0.019302327075912756,0.019087882736156348,0.00021444433975640817,0.9914009730626449
SRP-plant-Zea.mays._CB179518,4,0.0036471103910321566,0.0038763517915309455,-0.0002292414004987889,0.9914009730626449
SRP-animal-Dros.mela._AE014297,1,0.02341036297600316,0.0248928762541806,-0.0014825132781774407,0.9763219724973285
SRP-animal-Dros.mela._AE014297,2,0.01587004667978023,0.014200802675585284,0.0016692440041949468,0.9763219724973285
SRP-animal-Dros.mela._AE014297,3,0.01937769840374088,0.018755919732441468,0.0006217786712994118,0.9763219724973285
SRP-animal-Dros.mela._AE014297,4,0.0035041573485431166,0.004712240802675584,-0.0012080834541324677,0.9763219724973285
SRP-plant-Lyco.escu._X13958,1,0.023155064738124686,0.021403576158940396,0.0017514885791842898,0.9851987850210687
SRP-plant-Lyco.escu._X13958,2,0.016142449002882815,0.016748874172185433,-0.0006064251693026178,0.9851987850210687
SRP-plant-Lyco.escu._X13958,3,0.019466825877090754,0.018573112582781454,0.0008937132943093,0.9851987850210687
SRP-plant-Lyco.escu._X13958,4,0.003333748016543594,0.005320662251655629,-0.001986914235112035,0.9851987850210687
SRP-fungal-Phak.pach._GSP-170000-2,1,0.024176786333892614,0.033941818181818184,-0.00976503184792557,0.9779274971868632
SRP-fungal-Phak.pach._GSP-170000-2,2,0.015021623242269667,0.007904415584415583,0.007117207657854084,0.9779274971868632
SRP-fungal-Phak.pach._GSP-170000-2,3,0.019073584327837782,0.01960155844155844,-0.0005279741137206584,0.9779274971868632
SRP-fungal-Phak.pach._GSP-170000-2,4,0.00409236922654061,0.0023553246753246753,0.001737044551215935,0.9779274971868632
SRP-long_bacterial-Stap.aure._BX571857,1,0.022051949858465623,0.02454425742574257,-0.002492307567276947,0.9929384490031894
SRP-long_bacterial-Stap.aure._BX571857,2,0.01700784458098595,0.010772673267326734,0.006235171313659218,0.9929384490031894
SRP-long_bacterial-Stap.aure._BX571857,3,0.019480383792836127,0.014346732673267326,0.0051336511195688005,0.9929384490031894
SRP-long_bacterial-Stap.aure._BX571857,4,0.0033764888306038873,0.013979801980198022,-0.010603313149594135,0.9929384490031894
SRP-animal-Dros.moja._GSP-7230,1,0.023388260538139048,0.02450750841750842,-0.0011192478793693728,0.9990865351332435
SRP-animal-Dros.moja._GSP-7230,2,0.01589434498658566,0.01443892255892256,0.0014554224276631025,0.9990865351332435
SRP-animal-Dros.moja._GSP-7230,3,0.01938626721151895,0.018684107744107743,0.0007021594674112078,0.9990865351332435
SRP-animal-Dros.moja._GSP-7230,4,0.003487616457257753,0.004887676767676767,-0.0014000603104190141,0.9990865351332435
SRP-animal-Homo.sapi._AA559987,1,0.023789625088195536,0.02986694444444445,-0.0060773193562489135,0.9839139128187271
SRP-animal-Homo.sapi._AA559987,2,0.01545556036245552,0.010443611111111112,0.005011949251344409,0.9839139128187271
SRP-animal-Homo.sapi._AA559987,3,0.019233591282800534,0.01886763888888889,0.0003659523939116456,0.9839139128187271
SRP-animal-Homo.sapi._AA559987,4,0.0037818489174701324,0.004157083333333334,-0.0003752344158632014,0.9839139128187271
SRP-plant-Prun.arme._CB819242,1,0.0221302935469186,0.03269149253731343,-0.010561198990394833,0.8467646085653213
SRP-plant-Prun.arme._CB819242,2,0.016865008628737806,0.004321791044776119,0.012543217583961687,0.8467646085653213
SRP-plant-Prun.arme._CB819242,3,0.019382396639112235,0.01417582089552239,0.005206575743589846,0.8467646085653213
SRP-plant-Prun.arme._CB819242,4,0.0035768913343183022,0.013812537313432835,-0.010235645979114532,0.8467646085653213
SRP-plant-Zea.mays._CF602412,1,0.023629487283768832,0.027725181518151815,-0.004095694234382982,0.8688619304824924
SRP-plant-Zea.mays._CF602412,2,0.015642455043245233,0.012252013201320132,0.003390441841925102,0.8688619304824924
SRP-plant-Zea.mays._CF602412,3,0.019308607736579005,0.019046798679867985,0.00026180905671101956,0.8688619304824924
SRP-plant-Zea.mays._CF602412,4,0.003634887824349263,0.0039196039603960385,-0.00028471613604677537,0.8688619304824924
SRP-fungal-Gibb.zeae._GSP-229533,1,0.023625056999284983,0.02740228187919463,-0.0037772248799096478,0.9948214370218706
SRP-fungal-Gibb.zeae._GSP-229533,2,0.01564563474016569,0.012389798657718122,0.0032558360824475694,0.9948214370218706
SRP-fungal-Gibb.zeae._GSP-229533,3,0.019308309420306757,0.018913020134228187,0.0003952892860785706,0.9948214370218706
SRP-fungal-Gibb.zeae._GSP-229533,4,0.003635799151015827,0.004220939597315437,-0.0005851404462996097,0.9948214370218706
SRP-protozoan-Enta.inva._GSP-370355,1,0.022565117746166926,0.0176080073800738,0.004957110366093125,0.928360349422932
SRP-protozoan-Enta.inva._GSP-370355,2,0.016717080231739196,0.01888428044280443,-0.0021672002110652323,0.928360349422932
SRP-protozoan-Enta.inva._GSP-370355,3,0.019607396657381575,0.017615571955719556,0.00199182470166202,0.928360349422932
SRP-protozoan-Enta.inva._GSP-370355,4,0.003077063928318184,0.007573284132841326,-0.004496220204523142,0.928360349422932
SRP-long_bacterial-Stap.epid._AF269814,1,0.02209410503178709,0.025237326732673263,-0.0031432217008861736,0.9904697117319314
SRP-long_bacterial-Stap.epid._AF269814,2,0.016955868001905135,0.01027762376237624,0.006678244239528895,0.9904697117319314
SRP-long_bacterial-Stap.epid._AF269814,3,0.019457324185459587,0.014396237623762376,0.005061086561697211,0.9904697117319314
SRP-long_bacterial-Stap.epid._AF269814,4,0.0034221199316629945,0.013831287128712873,-0.010409167197049879,0.9904697117319314
SRP-long_bacterial-Baci.subt._X06803,1,0.02186184109534765,0.025108113207547172,-0.003246272112199522,0.9990927790681319
SRP-long_bacterial-Baci.subt._X06803,2,0.017172856764654562,0.009478490566037737,0.0076943661986168255,0.9990927790681319
SRP-long_bacterial-Baci.subt._X06803,3,0.0195016440766398,0.013324150943396224,0.006177493133243577,0.9990927790681319
SRP-long_bacterial-Baci.subt._X06803,4,0.0033441758976683143,0.016087547169811322,-0.012743371272143008,0.9990927790681319
SRP-long_bacterial-Clos.perf._CP000312,1,0.023121961433356004,0.02326597014925373,-0.00014400871589772754,0.991867028436815
SRP-long_bacterial-Clos.perf._CP000312,2,0.016145972360361575,0.014787164179104478,0.0013588081812570974,0.991867028436815
SRP-long_bacterial-Clos.perf._CP000312,3,0.019440469906605883,0.01795328358208955,0.001487186324516332,0.991867028436815
SRP-long_bacterial-Clos.perf._CP000312,4,0.003391146232384056,0.006500149253731343,-0.0031090030213472876,0.991867028436815
SRP-animal-Aede.aegy._GSP-7159,1,0.023522876168558242,0.025272325581395347,-0.001749449412837105,0.9168176687766623
SRP-animal-Aede.aegy._GSP-7159,2,0.01577275921683029,0.013966910299003323,0.0018058489178269677,0.9168176687766623
SRP-animal-Aede.aegy._GSP-7159,3,0.01936556014488987,0.018827308970099668,0.0005382511747902032,0.9168176687766623
SRP-animal-Aede.aegy._GSP-7159,4,0.003522349620807796,0.004538073089700997,-0.0010157234688932008,0.9168176687766623
SRP-plant-Medi.trun._AC136507-1,1,0.02306231984250151,0.023041558935361212,2.0760907140298518e-05,0.9743501821091397
SRP-plant-Medi.trun._AC136507-1,2,0.01618661337146418,0.014854600760456275,0.0013320126110079062,0.9743501821091397
SRP-plant-Medi.trun._AC136507-1,3,0.019433872720593298,0.017826539923954374,0.0016073327966389245,0.9743501821091397
SRP-plant-Medi.trun._AC136507-1,4,0.003408826886336537,0.0067803802281368826,-0.0033715533418003456,0.9743501821091397
SRP-animal-Cion.savi._BW520975,1,0.023666260365969097,0.028496689419795218,-0.004830429053826121,0.9822836633140295
SRP-animal-Cion.savi._BW520975,2,0.015572793288584911,0.011515221843003413,0.004057571445581498,0.9822836633140295
SRP-animal-Cion.savi._BW520975,3,0.019259493874207324,0.01888047781569966,0.00037901605850766337,0.9822836633140295
SRP-animal-Cion.savi._BW520975,4,0.0037354960465995346,0.004218566552901024,-0.0004830705063014898,0.9822836633140295
SRP-protozoan-Leis.infa._AM502223,1,0.024154927741963057,0.033798458781362006,-0.00964353103939895,0.8381426665020713
SRP-protozoan-Leis.infa._AM502223,2,0.015066181026854308,0.007468243727598569,0.007597937299255739,0.8381426665020713
SRP-protozoan-Leis.infa._AM502223,3,0.019106533755369106,0.018949175627240144,0.0001573581281289621,0.8381426665020713
SRP-protozoan-Leis.infa._AM502223,4,0.004024691948938128,0.003732473118279569,0.0002922188306585592,0.8381426665020713
SRP-small_bacterial-Stre.pyog._BA000034,1,0.022118249991002505,0.02596939393939394,-0.003851143948391436,0.9723562894404236
SRP-small_bacterial-Stre.pyog._BA000034,2,0.01698408662604776,0.009717575757575756,0.007266510868472005,0.9723562894404236
SRP-small_bacterial-Stre.pyog._BA000034,3,0.01951325712275155,0.014404242424242424,0.0051090146985091275,0.9723562894404236
SRP-small_bacterial-Stre.pyog._BA000034,4,0.00330328345287562,0.013767272727272727,-0.010463989274397107,0.9723562894404236
SRP-archael-Ther.volc._BA000011,1,0.02394124709850821,0.031213946488294314,-0.007272699389786103,0.9973059561213626
SRP-archael-Ther.volc._BA000011,2,0.015295583930351596,0.009685752508361204,0.0056098314219903914,0.9973059561213626
SRP-archael-Ther.volc._BA000011,3,0.019182808930965245,0.019207424749163877,-2.461581819863251e-05,0.9973059561213626
SRP-archael-Ther.volc._BA000011,4,0.0038785459771046096,0.0033577257525083605,0.0005208202245962491,0.9973059561213626
SRP-small_bacterial-Lact.gass._CP000413,1,0.02200742033208214,0.02457719101123596,-0.002569770679153819,0.9949424302425273
SRP-small_bacterial-Lact.gass._CP000413,2,0.017039872574662038,0.010526292134831462,0.006513580439830576,0.9949424302425273
SRP-small_bacterial-Lact.gass._CP000413,3,0.01947746683786517,0.014083370786516853,0.0053940960513483155,0.9949424302425273
SRP-small_bacterial-Lact.gass._CP000413,4,0.003385477899180635,0.014529887640449438,-0.011144409741268804,0.9949424302425273
SRP-fungal-Phae.nodo._GSP-321614,1,0.02326282152798597,0.024996666666666667,-0.0017338451386806966,0.949942629356829
SRP-fungal-Phae.nodo._GSP-321614,2,0.01599919727735521,0.013476666666666666,0.002522530610688545,0.949942629356829
SRP-fungal-Phae.nodo._GSP-321614,3,0.01939549354883364,0.017988333333333335,0.0014071602155003061,0.949942629356829
SRP-fungal-Phae.nodo._GSP-321614,4,0.0034763637506400368,0.0063149999999999986,-0.0028386362493599618,0.949942629356829
SRP-animal-Brug.mala._GSP-6279,1,0.023706415053727583,0.028295581395348834,-0.004589166341621251,0.9898602615949238
SRP-animal-Brug.mala._GSP-6279,2,0.01555878245594202,0.011807441860465118,0.0037513405954769027,0.9898602615949238
SRP-animal-Brug.mala._GSP-6279,3,0.019279854516294784,0.01904325581395349,0.00023659870234129382,0.9898602615949238
SRP-animal-Brug.mala._GSP-6279,4,0.0036902137526897906,0.0038902325581395337,-0.00020001880544974308,0.9898602615949238
SRP-long_bacterial-Baci.amyl._D13041,1,0.023259998791833963,0.02475185185185185,-0.0014918530600178878,0.9852438300685799
SRP-long_bacterial-Baci.amyl._D13041,2,0.016003085164987156,0.013762962962962965,0.0022401222020241914,0.9852438300685799
SRP-long_bacterial-Baci.amyl._D13041,3,0.019397523504562187,0.018103703703703705,0.0012938198008584818,0.9852438300685799
SRP-long_bacterial-Baci.amyl._D13041,4,0.0034722895038641908,0.0060888888888888885,-0.0026165993850246977,0.9852438300685799
RNaseP-nuclear-K.thermotolerans,1,0.023073780368504063,0.027105799086757993,-0.00403201871825393,0.9932274066921621
RNaseP-nuclear-K.thermotolerans,2,0.01610674852092823,0.011134429223744292,0.00497231929718394,0.9932274066921621
RNaseP-nuclear-K.thermotolerans,3,0.019349228192033555,0.017142557077625572,0.0022066711144079834,0.9932274066921621
RNaseP-nuclear-K.thermotolerans,4,0.0035855679606713103,0.007952328767123287,-0.004366760806451976,0.9932274066921621
RNaseP-a_bacterial-A.tumefaciens,1,0.024176196437608707,0.0269947263681592,-0.0028185299305504945,0.8842073175467842
RNaseP-a_bacterial-A.tumefaciens,2,0.015191041686951696,0.014612338308457713,0.0005787033784939825,0.8842073175467842
RNaseP-a_bacterial-A.tumefaciens,3,0.019275038723004276,0.021186766169154225,-0.0019117274461499488,0.8842073175467842
RNaseP-a_bacterial-A.tumefaciens,4,0.0036700029074033733,-0.0005202985074626871,0.00419030141486606,0.8842073175467842
RNaseP-a_bacterial-L.japonicus-IFO15385,1,0.024048185251740635,0.03052674846625767,-0.006478563214517036,0.9868936043957913
RNaseP-a_bacterial-L.japonicus-IFO15385,2,0.015231813031175346,0.010678036809815952,0.004553776221359393,0.9868936043957913
RNaseP-a_bacterial-L.japonicus-IFO15385,3,0.019205486538777336,0.019756196319018406,-0.0005507097802410696,0.9868936043957913
RNaseP-a_bacterial-L.japonicus-IFO15385,4,0.0038240969185803775,0.002251411042944784,0.0015726858756355934,0.9868936043957913
RNaseP-a_bacterial-S.typhimurium,1,0.0240232728626371,0.02631,-0.002286727137362901,0.9941573634628043
RNaseP-a_bacterial-S.typhimurium,2,0.01532033855364351,0.014599999999999998,0.0007203385536435122,0.9941573634628043
RNaseP-a_bacterial-S.typhimurium,3,0.0192880401487015,0.020539999999999996,-0.0012519598512984974,0.9941573634628043
RNaseP-a_bacterial-S.typhimurium,4,0.003652607890617043,0.0008800000000000014,0.0027726078906170418,0.9941573634628043
RNaseP-a_bacterial-T.pallidum,1,0.023241107861986667,0.01877058823529412,0.004470519626692548,0.9624211182268536
RNaseP-a_bacterial-T.pallidum,2,0.016123234065906242,0.019335294117647058,-0.0032120600517408157,0.9624211182268536
RNaseP-a_bacterial-T.pallidum,3,0.01952334018195282,0.019226470588235293,0.0002968695937175282,0.9624211182268536
RNaseP-a_bacterial-T.pallidum,4,0.003209699111261075,0.004120588235294116,-0.0009108891240330414,0.9624211182268536
RNaseP-vertibrate_nuclear-R.norvegicus,1,0.02406974938614989,0.034138249027237354,-0.010068499641087462,0.8118024935404778
RNaseP-vertibrate_nuclear-R.norvegicus,2,0.0151516330643495,0.006816964980544749,0.008334668083804751,0.8118024935404778
RNaseP-vertibrate_nuclear-R.norvegicus,3,0.019129792702401224,0.018486303501945522,0.0006434892004557012,0.8118024935404778
RNaseP-vertibrate_nuclear-R.norvegicus,4,0.003981418566826473,0.004681089494163423,-0.0006996709273369497,0.8118024935404778
RNaseP-a_bacterial-N.meningitidis-Z2491,1,0.023970864529154885,0.026588888888888888,-0.002618024359734003,0.9986325796371797
RNaseP-a_bacterial-N.meningitidis-Z2491,2,0.01536333545190004,0.014122222222222222,0.0012411132296778187,0.9986325796371797
RNaseP-a_bacterial-N.meningitidis-Z2491,3,0.019290928758023775,0.020227777777777775,-0.0009368490197540005,0.9986325796371797
RNaseP-a_bacterial-N.meningitidis-Z2491,4,0.0036499323119401493,0.001516666666666667,0.0021332656452734823,0.9986325796371797
RNaseP-nuclear-P.strasburgensis,1,0.023386084481320887,0.023032229299363056,0.0003538551819578309,0.9938167269101731
RNaseP-nuclear-P.strasburgensis,2,0.015920645084403218,0.0158084076433121,0.00011223744109111616,0.9938167269101731
RNaseP-nuclear-P.strasburgensis,3,0.01941561635262311,0.01895515923566879,0.00046045711695432215,0.9938167269101731
RNaseP-nuclear-P.strasburgensis,4,0.0034262183263501873,0.00441452229299363,-0.0009883039666434426,0.9938167269101731
RNaseP-nuclear-S.fibuligera,1,0.023006282635407514,0.023142098765432103,-0.00013581613002458873,0.9178439523103091
RNaseP-nuclear-S.fibuligera,2,0.016245689440572895,0.014411358024691357,0.0018343314158815373,0.9178439523103091
RNaseP-nuclear-S.fibuligera,3,0.019452582919520765,0.017390864197530862,0.0020617187219899025,0.9178439523103091
RNaseP-nuclear-S.fibuligera,4,0.003373211127752748,0.0076874074074074076,-0.00431419627965466,0.9178439523103091
RNaseP-a_bacterial-E.coli-JM109,1,0.024104889821087425,0.026766923076923077,-0.0026620332558356524,0.9935799520885276
RNaseP-a_bacterial-E.coli-JM109,2,0.015242085224496922,0.014310769230769233,0.0009313159937276889,0.9935799520885276
RNaseP-a_bacterial-E.coli-JM109,3,0.019270076833288557,0.02061692307692307,-0.001346846243634514,0.9935799520885276
RNaseP-a_bacterial-E.coli-JM109,4,0.0036850072965828647,0.000689230769230771,0.0029957765273520938,0.9935799520885276
RNaseP-yeast_nuclear-S.malidevorans,1,0.02296509722573037,0.020196223776223775,0.0027688734495065932,0.9977814440183345
RNaseP-yeast_nuclear-S.malidevorans,2,0.016336872071521253,0.017314125874125876,-0.0009772538026046225,0.9977814440183345
RNaseP-yeast_nuclear-S.malidevorans,3,0.019523283370564894,0.01813258741258741,0.0013906959579774829,0.9977814440183345
RNaseP-yeast_nuclear-S.malidevorans,4,0.003227625369736157,0.006322237762237764,-0.003094612392501607,0.9977814440183345
RNaseP-a_bacterial-T.tumescens,1,0.024362338038269902,0.034812801302931594,-0.010450463264661692,0.9581577660409692
RNaseP-a_bacterial-T.tumescens,2,0.014878682710173367,0.007263713355048862,0.007614969355124505,0.9581577660409692
RNaseP-a_bacterial-T.tumescens,3,0.01907443372822507,0.019641628664495113,-0.0005671949362700442,0.9581577660409692
RNaseP-a_bacterial-T.tumescens,4,0.0040786171480268,0.0022151140065146584,0.0018635031415121413,0.9581577660409692
RNaseP-nuclear-S.globosus,1,0.022676923803064436,0.013325575221238936,0.0093513485818255,0.9474764792177993
RNaseP-nuclear-S.globosus,2,0.016709322912073263,0.02320601769911505,-0.006496694787041787,0.9474764792177993
RNaseP-nuclear-S.globosus,3,0.019701353136454512,0.018815398230088494,0.0008859549063660183,0.9474764792177993
RNaseP-nuclear-S.globosus,4,0.0028728451136879945,0.005333805309734513,-0.0024609601960465183,0.9474764792177993
RNaseP-yeast_nuclear-S.diastaticus,1,0.023536261567682158,0.019973360433604335,0.003562901134077822,0.9350821315091489
RNaseP-yeast_nuclear-S.diastaticus,2,0.015857505288602997,0.019014742547425474,-0.0031572372588224776,0.9350821315091489
RNaseP-yeast_nuclear-S.diastaticus,3,0.019478959291194784,0.019954525745257454,-0.0004755664540626696,0.9350821315091489
RNaseP-yeast_nuclear-S.diastaticus,4,0.003283713643128217,0.0025164227642276403,0.0007672908789005768,0.9350821315091489
RNaseP-a_bacterial-Wolbachia-sp,1,0.02289455176185313,0.013726666666666667,0.009167885095186462,0.9651405571507442
RNaseP-a_bacterial-Wolbachia-sp,2,0.01649534997617688,0.02308666666666667,-0.00659131669048979,0.9651405571507442
RNaseP-a_bacterial-Wolbachia-sp,3,0.01964711890561377,0.019043333333333332,0.0006037855722804374,0.9651405571507442
RNaseP-a_bacterial-Wolbachia-sp,4,0.0029725215358515737,0.00483,-0.0018574784641484264,0.9651405571507442
RNaseP-a_bacterial-C.tepidum-g,1,0.02363324354569899,0.02123404199475066,0.002399201550948332,0.9635762428736341
RNaseP-a_bacterial-C.tepidum-g,2,0.015743290690323736,0.018337112860892388,-0.002593822170568652,0.9635762428736341
RNaseP-a_bacterial-C.tepidum-g,3,0.019432302172954292,0.020310288713910763,-0.0008779865409564713,0.9635762428736341
RNaseP-a_bacterial-C.tepidum-g,4,0.00337528618279268,0.001689133858267717,0.0016861523245249631,0.9635762428736341
RNaseP-yeast_nuclear-S.kluyveri,1,0.023341312604219663,0.02117,0.002171312604219662,0.9606089992788235
RNaseP-yeast_nuclear-S.kluyveri,2,0.015994538031596763,0.01754714285714286,-0.0015526048255460959,0.9606089992788235
RNaseP-yeast_nuclear-S.kluyveri,3,0.01946239159541429,0.019309285714285713,0.00015310588112857695,0.9606089992788235
RNaseP-yeast_nuclear-S.kluyveri,4,0.0033310297125687697,0.003792142857142858,-0.00046111314457408835,0.9606089992788235
RNaseP-a_bacterial-Y.pestis,1,0.023992831068220435,0.02658124668435013,-0.002588415616129696,0.8501327169727209
RNaseP-a_bacterial-Y.pestis,2,0.015354689295540647,0.014443395225464194,0.0009112940700764533,0.8501327169727209
RNaseP-a_bacterial-Y.pestis,3,0.019300896684578857,0.020603660477453576,-0.0013027637928747192,0.8501327169727209
RNaseP-a_bacterial-Y.pestis,4,0.0036276146247075274,0.0007290185676392586,0.0028985960570682688,0.8501327169727209
RNaseP-nuclear-S.unisporus,1,0.022581305952349695,0.018089836065573774,0.0044914698867759215,0.9866326304659997
RNaseP-nuclear-S.unisporus,2,0.016706505403349826,0.018038688524590164,-0.0013321831212403379,0.9866326304659997
RNaseP-nuclear-S.unisporus,3,0.019609731167701434,0.01705213114754098,0.0025576000201604533,0.9866326304659997
RNaseP-nuclear-S.unisporus,4,0.0030711245869260435,0.008723606557377049,-0.005652481970451005,0.9866326304659997
RNaseP-b_bacterial-S.pyogenes,1,0.022979250211445167,0.011825354523227388,0.011153895688217778,0.9365538322528955
RNaseP-b_bacterial-S.pyogenes,2,0.01647400866230315,0.02557760391198044,-0.009103595249677288,0.9365538322528955
RNaseP-b_bacterial-S.pyogenes,3,0.019699856677156985,0.020258239608801954,-0.0005583829316449691,0.9365538322528955
RNaseP-b_bacterial-S.pyogenes,4,0.0028564779213517974,0.0024052811735941334,0.000451196747757664,0.9365538322528955
RNaseP-yeast_nuclear-S.carlsbergensis,1,0.023762995371270468,0.02400715877437326,-0.00024416340310279283,0.9910667485932699
RNaseP-yeast_nuclear-S.carlsbergensis,2,0.015591244603146488,0.01594774373259053,-0.000356499129444042,0.9910667485932699
RNaseP-yeast_nuclear-S.carlsbergensis,3,0.019370787369539698,0.020021225626740944,-0.0006504382572012461,0.9910667485932699
RNaseP-yeast_nuclear-S.carlsbergensis,4,0.003495897749592851,0.0021163231197771576,0.0013795746298156933,0.9910667485932699
RNaseP-a_bacterial-C.jejuni,1,0.022670181247856323,0.014736729559748429,0.007933451688107895,0.9600540266940537
RNaseP-a_bacterial-C.jejuni,2,0.016685758214543933,0.02180805031446541,-0.005122292099921478,0.9600540266940537
RNaseP-a_bacterial-C.jejuni,3,0.019667032869208206,0.01845119496855346,0.001215837900654746,0.9600540266940537
RNaseP-a_bacterial-C.jejuni,4,0.0029452419679275367,0.006006415094339622,-0.0030611731264120856,0.9600540266940537
RNaseP-a_bacterial-X.fastidiosa,1,0.023825513204067963,0.025177075208913654,-0.0013515620048456904,0.9859187284853758
RNaseP-a_bacterial-X.fastidiosa,2,0.015510466710176963,0.015112089136490248,0.00039837757368671456,0.9859187284853758
RNaseP-a_bacterial-X.fastidiosa,3,0.019332184035119878,0.020104791086350972,-0.0007726070512310938,0.9859187284853758
